"individuo","escore","theta_verdadeiro","theta_EAP","theta_EP","tau_verdadeiro","tau_EAP","tau_EP"
396,18,1.63439559768698,1.73203006555819,0.660798157436775,1.46404803232849,0.238966714028082,0.872180132747394
397,15,1.28001034093765,0.568604784352099,0.661596490326016,-0.457666244262776,-0.657647963127644,0.803828375171225
398,11,-0.482529963002616,-0.389149446948099,0.637581776977816,0.28553311584039,-0.362143284099753,0.809656934470131
399,7,-0.957301107021731,-1.12080765482189,0.62067679950585,0.771363945578086,-0.157992269478473,0.821254047166879
400,15,0.764831072956516,0.92609810825343,0.620418033002919,0.659998421269927,0.373207043346731,0.852433265017353
401,7,-1.28093582253951,-1.6763631741098,0.660261600295198,-0.0569588009990835,0.411250893328742,0.855839956601373
402,11,1.1452489861664,-0.442600072636297,0.639022076616736,-0.288826729591599,0.0805105706229226,0.82324624027785
403,11,-0.124185478829516,-0.204918194613609,0.621079076026933,0.584828639177691,0.0614184593853978,0.831131882361205
404,11,-0.442378613362141,-0.411777073301342,0.61439089506536,1.42063505239755,0.10430593796468,0.812191092986621
405,9,-1.02490795919447,-0.735426654287558,0.659722184536285,-0.92311887842821,-0.68466511924914,0.808345268591281
406,16,0.729173018611805,0.975210343281081,0.660204894277808,0.163309099046603,0.36514762370665,0.854812324466666
407,15,0.883813969457296,0.794015523215998,0.657492377368516,-1.17301430399275,-0.241959824117805,0.817805843128795
408,13,1.55729035357504,0.236331259871769,0.641891547465711,-0.406017236593364,-0.600653175121252,0.789177392367588
409,18,0.995449784251335,1.58358888090982,0.677091842352597,-0.633118968673838,-0.446635557383895,0.833901140096016
410,11,0.0896271317732234,-0.183572249974942,0.628677871551663,-0.670586264207027,-0.863833598850852,0.779495164705295
411,17,1.36507549577135,1.40548547087773,0.647605281910088,2.25808589173988,0.28911749222752,0.863873828179464
412,14,0.936880558874047,0.584177932563181,0.618867853831441,-0.631613074363941,-0.107391663176595,0.831847183954609
413,14,-0.0955984596445566,0.607127029795898,0.640472007111776,-1.40956201565163,-0.189872089292825,0.814295226463554
414,10,-0.913540025294619,-0.716839286287289,0.631612302505865,-0.213056179472433,-0.268357615920631,0.816469619378973
415,10,-0.749532420968091,-0.581929729293214,0.644712483702835,-0.245347927264054,-0.310641277414066,0.808800901313294
416,13,-0.0462858927494559,0.129734309562558,0.636416271559172,-1.20442653347665,-0.532410290304622,0.798803075283183
417,15,0.828397161607975,0.677628416301307,0.641573967182506,-0.577476430898161,-0.154966230520754,0.830404813955516
418,9,-0.816409772128052,-0.872096596413384,0.653146783307675,0.0163443521745288,-0.277778731334649,0.823313572371085
419,18,1.19549385980305,1.6425585552726,0.673724498281491,1.53719114410721,0.252727800483529,0.870217720507758
420,10,-1.08514303184759,-0.616346196665575,0.656259036748029,0.629505498962847,0.6937154337877,0.847464101907705
421,16,0.368230300148834,1.03773263917087,0.65209237461372,1.28928738874772,0.353312009135763,0.855810031703771
422,6,-0.386301632607205,-1.1851443319452,0.64515115749445,-1.90630318590107,-0.867961859906469,0.792096961411703
423,14,0.726029567841731,0.417524566848295,0.614885411691984,1.88888782505892,0.474779346103999,0.843897716906004
424,15,0.734005164806818,0.721400457729573,0.654540210472381,0.774701494748695,0.413756890904052,0.849981849426132
425,5,-2.05480210124917,-1.87108634717456,0.643473439863167,-1.10899485138363,-0.336911234720612,0.828353578236964
426,12,-0.361858805509057,0.0665136583602771,0.606672850236427,0.844389507491491,-0.0339338008403382,0.808685967027061
427,9,-0.846235939754953,-0.73209687026668,0.647213429102319,1.44624670361252,-0.266739343452234,0.812203144697108
428,12,0.0508144493750839,-0.170556273059969,0.656138053914408,-0.599811154888633,0.034451646750238,0.813357002805088
429,16,1.76432527904294,1.15220333964734,0.624593255224757,-1.00021094838907,0.331743408336036,0.857367387031482
430,13,0.155624426710161,0.0609575126365463,0.642186466377338,-0.260470732527911,0.550718171651748,0.842407905704307
431,14,1.48485747052349,0.591332061895184,0.605647794392166,-0.186058839134456,0.438729499204081,0.845899666693961
432,14,0.911551589352719,0.453805774123869,0.637026177729299,-1.72591344659731,-0.637213557704929,0.797951532730607
433,9,0.664780712451022,-0.69462697090777,0.637836700358031,-1.7672039498075,-0.274828614505127,0.816271268394147
434,14,0.944428965027779,0.402419235529592,0.653564273622898,-0.309093340240232,0.478533991393777,0.845514600108275
435,9,-0.886253424455666,-0.947794436945031,0.640882699211374,-0.761908431455437,-0.621217157366698,0.812120882821018
436,13,-0.701131364173646,-0.0411380583062831,0.67642008308025,0.0457201627136979,-0.478380311869945,0.803883420826963
437,11,0.273240871687431,-0.256850026830904,0.634657229668376,-0.200091091985542,-0.409639498454624,0.802374459716499
438,14,-0.0995401992024963,0.222668822653569,0.662111452670643,0.638555713508226,-0.0431701150672997,0.830402597827694
439,10,-2.28707967985714,-0.695989228809213,0.651096349156873,-0.592685877370805,0.172348065933319,0.842912237260367
440,16,0.0709120061115702,1.06476940579753,0.637196670530072,1.50449873998424,0.347917531539181,0.855854677518889
441,9,-0.587919516654624,-0.756849829502373,0.610223760647524,-0.495616081495076,0.723675447773081,0.847795823116328
442,12,-0.768915444119317,-0.324330362952452,0.657078557356319,0.945701824505885,0.104550491608624,0.840040919635105
443,17,1.73869923752772,1.33235308963584,0.649412679349469,0.377882335249323,0.301348469970715,0.862200880339704
444,14,0.660593808865728,0.597316999473645,0.604177767085075,0.146220905122768,0.437482298684951,0.845930800057161
445,7,-1.72284597804578,-1.22301190516696,0.631515315251343,0.781294934550095,-0.543950941452411,0.819032141949021
446,9,-0.415386762721329,-0.572705950424317,0.635310590214811,-0.507559914238027,-0.345168738189684,0.83615999022389
447,13,-0.917987914755549,0.318332582488909,0.598744787379868,-0.0879734312044625,0.495389650734186,0.842080711378455
448,11,0.309727623876581,-0.428046813704669,0.670090196005466,0.681678088083996,-0.351930154151679,0.812958581698686
449,16,1.26481142906326,0.881657829411514,0.656087873492985,-0.685118018824996,-0.266146364542854,0.818920173803421
450,11,0.956889739671911,-0.278653111087428,0.617662001878994,-0.820465612753795,-0.402405783568216,0.801200168511238
451,10,-1.82122153760341,-0.678635578460195,0.65225179038007,1.10629544013793,0.168662356726788,0.842566489020259
452,16,0.783084161290037,0.933525894393962,0.670453734401937,-0.491830499118606,0.373226345515335,0.854419572759666
453,13,-0.243621640866456,0.309753687275183,0.606361272818646,1.63077061562993,0.497284236618078,0.842353883616326
454,17,1.78808676248732,1.42512755897315,0.660586673932869,-0.934101139187848,-0.328230752928612,0.841840544102156
455,7,-1.04792434613063,-1.54467648077477,0.70522350163381,0.734638601244285,-0.40862886270337,0.815276809479963
456,12,-0.32777430423134,-0.125874756053527,0.602375960238098,0.0566608834398831,0.0221764327160822,0.808819991568581
457,14,0.553240760443783,0.348408001444801,0.646378228703492,0.0480909803276685,-0.1318145813211,0.819811189849315
458,10,-0.719453390912477,-0.627852899252218,0.65579707173257,0.299207861598673,-0.294222357796152,0.815981043487715
459,5,-2.36502021337609,-1.84180695313282,0.639762074683863,-0.256796912980453,0.441925727893044,0.864367456278509
460,12,0.153605652412032,-0.0694281097552053,0.619146756311124,0.625950158815072,0.578757436368572,0.84095030392216
461,13,-0.90778026237553,0.183770319037749,0.625625942623778,-1.65522896155633,-0.582234772217028,0.787503619863708
462,16,0.446807066940592,0.846507897643993,0.64607120598428,0.499980285048011,0.389128535424051,0.851830394930505
463,9,-0.515876370473538,-0.894035852855903,0.663032538528542,1.57451585122527,0.220425716438162,0.856343019077777
464,11,0.096505498606838,-0.300723636785077,0.621072676057909,-0.4737754129267,0.0842083629318245,0.832564774344426
465,6,-0.819524208090075,-1.44204313344103,0.62595636959784,0.409694929821849,-0.0589675054300101,0.81785854361931
466,13,0.273701019307531,0.0921098785935338,0.660303736180014,-0.995781283360649,0.00911139476966503,0.83478400172458
467,14,0.22205329096339,0.494799380163246,0.647075722679309,1.87694756250172,-0.157793567965898,0.813731260417586
468,12,-0.165118783093048,-0.0395063767772995,0.632261084202175,0.160706018945191,-0.00315299952032228,0.810872300799537
469,6,-0.991906473118774,-1.53548347011243,0.654037770656546,-0.0370956469626253,-0.425885022149288,0.817147518915663
470,9,-1.08518825842421,-1.16460524008997,0.690001839365235,-0.27663184029406,-0.621142135032439,0.824365351419314
471,10,-0.585019271186783,-0.733583721506332,0.674289164385672,-1.0396022721665,-0.685783565930378,0.809520113743855
472,13,-0.554463602543357,0.301191440426295,0.613916896452181,0.644678117089045,0.499197617792192,0.842619014143629
473,13,-0.80528641786295,0.303067604532845,0.601511995747302,-0.299336142920738,0.498664737651991,0.842052052825469
474,16,0.898053976486807,0.995134139432752,0.644408790663563,-0.93317499347934,-0.231011364648222,0.833913563474364
475,15,1.14004591468132,0.911590904645569,0.613549626020515,-1.7571866166001,0.375770519236514,0.85190095341569
476,12,0.516124056883586,0.0157200152915636,0.626038173946531,0.677114872904564,0.560340005031916,0.841444423749648
477,12,-0.295504427553757,-0.0928573995270781,0.668193531812977,0.0334809503529112,-0.451915213284664,0.807751391031888
478,12,0.748555862719136,0.0298069421143613,0.608033252749907,0.0244773928353785,0.557265776986499,0.840572016917902
479,13,-0.256856879792663,0.0817201932188405,0.660127951938617,-0.930638296595447,-0.53829329681955,0.812850153976677
480,12,-0.524485649234372,-0.0565954861476143,0.605920823243798,0.10042050571461,0.575968438802581,0.840281517942062
481,11,0.0584701552866221,-0.634517190238825,0.667425002789772,0.322363471411296,0.128816359142122,0.828491832722272
482,12,0.494482069213093,0.0502098757413785,0.623115182329385,0.140350543534837,0.552853979778811,0.84141829761133
483,10,-0.574363980656922,-0.295398445011055,0.612514963094073,-1.57179282220635,-0.820934317706079,0.795650255813717
484,9,-0.0826686948502749,-0.79774868934575,0.638346969112681,-0.782673106457398,-0.644083539329017,0.790310513261678
485,11,0.291511530592846,-0.371053315241286,0.647661419059664,-1.941681281701,0.0920188527666906,0.814349292653739
486,15,0.655457814933584,0.385092367324109,0.648611862141385,0.539582537868458,0.482080170477937,0.845078480324145
487,10,-1.58217877117536,-0.73934592235439,0.664261884950014,-1.65163875506188,0.193497341295714,0.821517812696387
488,11,-1.41824609531621,-0.421542456717364,0.636067366639528,-0.536073439564582,0.106574840218696,0.814002355612267
489,11,-0.937234529823667,-0.572194379246637,0.671549118421516,0.68259888973819,0.144594971946213,0.840928873375708
490,11,-1.88801210445178,-0.511427124012667,0.616654948849642,-0.314634193678486,0.673285479402426,0.843630527033206
491,12,0.546546160496449,-0.139161725807401,0.654260257748922,0.671063267107358,0.0254433412497269,0.813044563937193
492,8,-2.24136840176747,-1.10367590994022,0.663505141117828,-1.43582580582578,-0.636348323361033,0.821224769204779
493,11,-1.11392806801678,-0.33803872253936,0.646023264056119,0.271487768627155,0.0529067838818777,0.822335268399152
494,7,0.137068671469396,-1.3712481407341,0.64069769218798,-0.331065788254927,-0.0959465764728886,0.831424599867049
495,8,-0.886510763765178,-0.837745599490549,0.607016553748491,-0.36183727690094,0.213149982904881,0.85168839248017
496,13,0.572538701221296,0.429157295485646,0.608559317315281,0.0173786353586288,0.472197708704431,0.843790801229817
497,14,0.538766466725654,0.21423309488403,0.649399542901869,0.0894800846641443,-0.076852759166211,0.812292876324539
498,14,1.18230487056381,0.545492423134294,0.63028639092431,-0.236698854840892,-0.650371421994978,0.800935821750136
499,9,-1.53841379565689,-0.811169139385983,0.629173936721462,-0.586249855194187,-0.292914645069634,0.820241595683352
500,14,0.316142768385007,0.516131888067069,0.623135507771029,-0.865529787842743,0.454456642729834,0.845550426115428
501,11,0.78584349767181,-0.208502445638497,0.608284404240362,-0.821408017725732,0.0191224607214733,0.818362636284823
502,8,-2.75203099827181,-1.53489449572361,0.668092719176831,0.660140217803659,-0.120534460726829,0.844460144469682
503,15,-0.503142523787227,0.664195892890229,0.628109554548054,-0.43770860712556,-0.206151331395052,0.813970995168661
504,15,0.625240891957338,0.671523682348483,0.647343693716981,0.376276843361531,-0.20791025823642,0.815507948250026
505,8,-1.04306777712308,-1.03375652110978,0.626474525270315,-1.6028169263382,-0.653875115620798,0.817372168780426
506,18,2.68392297649066,1.54659613011885,0.671983523899164,0.841542489817409,0.267390182098812,0.867859499302091
507,17,0.768633871262381,1.40745962702441,0.640286982678051,0.362447045564943,0.288531069343131,0.86373745749523
508,13,0.805225434261104,0.308578093795872,0.645624197973748,0.712793439290184,-0.59022640216689,0.798936568079789
509,16,0.563952379337496,1.03499253284189,0.62477968808712,1.87424534160639,0.352999958459657,0.854806945190399
510,12,0.155354159855388,-0.0147400270564522,0.658567045531681,1.96137376967847,-0.486513879580392,0.801910693633333
511,16,1.59782092244446,0.933805707076445,0.675261917301561,-0.516749268980674,-0.28629594368821,0.827077141358502
512,15,0.848154368252557,0.760863106046377,0.64276951726404,1.10945250411132,0.405679392990847,0.850185337211821
513,10,-0.446918659206451,-0.629134598004802,0.67468887709728,-0.671567151849158,-0.708143945518743,0.795777087742016
514,17,2.04100238154381,1.25924636871282,0.685719965003977,0.834686306666835,-0.26093913509991,0.842860437986793
515,12,-0.179384857868159,-0.0744121943223138,0.621021034571165,-1.55999515072335,-0.492515632158254,0.788178941483347
516,14,1.43260463803876,0.411584851052628,0.625270469162905,1.80909260089968,0.476155306158945,0.844313422399322
517,11,-0.02587971700291,-0.185892326885569,0.639060468959185,-0.152296744501737,-0.431972901360624,0.80185240371067
518,8,-1.31366294697148,-1.09422216639747,0.687878914240973,-0.76386364771417,-0.90081681645772,0.794623816117052
519,11,-1.60257623454102,-0.399693864825197,0.634375538408703,0.119981584447844,0.10691449065503,0.835075753891903
520,13,-0.181010220848091,0.302603647345468,0.629717504111733,-0.336228166145673,-0.623745639290489,0.787804473532313
521,11,0.154910746842826,-0.510373454868607,0.662675394696896,-1.34263815213442,0.131112184133176,0.838963267732156
522,15,-0.285206595067531,0.832605810832282,0.642347966051007,-0.422749916838328,0.391701479741135,0.851444132321937
523,11,0.777291417064822,-0.358729473434532,0.626135799235435,-0.660982018696889,0.640836249098172,0.842460552102772
524,11,-0.798061962088539,-0.279273896443455,0.597028194092685,-0.931954819425688,0.0666539999146531,0.80944351384232
525,14,1.12026867980735,0.58306958258885,0.630981975630563,-0.773470929478705,-0.131937684590056,0.829136458335749
526,14,-0.240880765133215,0.566927864974669,0.616162349536873,0.649861266156048,-0.128077384298536,0.82816647233265
527,6,-1.83571758150095,-1.56974005535819,0.656911151146526,-1.47081032207346,-0.456176706662758,0.830893730411241
528,15,-0.131681369241777,0.384487077594661,0.659348596520843,0.978032785090764,0.482395918986083,0.845572474047343
529,17,2.05625092516492,1.28776860269145,0.654763517050196,-0.0277367699618092,0.30909931275891,0.861312735512927
530,10,-1.70176984187905,-1.05702849149115,0.70019715658474,-0.908673559250961,-0.246238612676423,0.853563205668358
531,7,-1.10563531741149,-1.44165867421365,0.678441406085791,0.562327810976252,-0.783994269049904,0.80131425650395
532,15,1.27882751149585,0.858637294133583,0.631681234426226,1.59935662326263,0.386387427933951,0.851536340492529
533,14,1.11164662350064,0.228711683211248,0.658569128097863,0.0207789641388949,-0.0994113078187469,0.820388092156728
534,15,0.550997371304988,0.649854697753357,0.654622893554319,-0.116735666951755,-0.700651825868112,0.800002069783662
535,16,0.203605541563388,0.83401353571838,0.639896212057602,0.554137201369376,0.391394335279889,0.85134099720613
536,14,0.282166296874788,0.651699299464612,0.625566882608728,0.147391970804423,0.426931690984368,0.847681576565687
537,15,1.25068001690572,0.858637294133583,0.631681234426226,1.71453068786862,0.386387427933951,0.851536340492529
538,10,-0.969703321181065,-0.448192924703225,0.598958734061487,0.990951342682871,0.660242449861817,0.841876091947369
539,16,1.10018369891975,1.15704216475919,0.642239611850511,-1.07675132916447,0.331453628456345,0.858013360403327
540,7,-0.968859233534126,-1.4168563237232,0.635209806492828,-0.162419363382537,-0.0940716088544129,0.840549856360579
541,11,-0.320179840264935,-0.113571847204883,0.587916525539911,0.935210829380377,0.588332901433837,0.839359477033628
542,12,-1.86503395948686,-0.21001134751509,0.694917639985583,-1.42691893999059,-0.42579291751485,0.807294937630401
543,7,-1.61347281446558,-1.25684866527829,0.653781744228257,0.0902405754274063,-0.182005339193762,0.834173243537162
544,12,0.429778163533461,-0.278397237106323,0.630974255149583,0.546939719584225,0.623617137081268,0.842142812521949
545,13,-0.332811616310269,0.126447869034209,0.64766251566429,0.461333654004302,0.00134017690884324,0.833809459596871
546,7,-0.420043678579328,-1.33202649231335,0.663916418797935,1.0049331645087,-0.194393267323243,0.861790872916998
547,12,-0.37919467820355,-0.162802142635119,0.626682752971231,-0.738481489015395,-0.462114103812361,0.78946769881916
548,11,-0.52232341531178,-0.204228712037989,0.613481244930901,-0.76593444108177,0.0447275974620532,0.810135069311179
549,10,-0.822066180977868,-0.744208290852867,0.647988314229412,-1.63050028442649,0.156767335326553,0.829488492581773
550,15,1.19538437237953,0.659374707553607,0.635294186798581,-0.837546089678595,-0.204666745483465,0.814448380947181
551,16,1.67633000688206,1.09356953555865,0.640840912744427,0.113426818666184,0.342794549584889,0.856591980798967
552,11,-1.2847479012795,-0.568701554760636,0.644840468939033,-0.387687075112888,0.147701363825834,0.816867689040902
553,8,-1.55120942595279,-0.979927386559714,0.622329101368036,0.0923608598859724,-0.195847041104776,0.816969744619219
554,12,0.600327278765775,0.135357475711172,0.626435866709051,0.284679528702379,-0.53416525716063,0.797808420085919
555,14,-0.0689015210091479,0.542562312927969,0.642406321998439,-0.0815288559522257,0.449365500350593,0.846790603037994
556,12,0.114909202758715,0.0385791098610809,0.647769098379903,-0.954396281870233,0.00197422374740805,0.830306376947612
557,8,-1.15687114524348,-0.616247038586431,0.620325364820665,-0.393833171174524,-1.06982371645596,0.778251161264947
558,12,-0.51997655576191,0.0251956590529978,0.602642950446615,0.869183569430719,0.55826867302224,0.840280489778681
559,12,-0.337295733567368,-0.0668670416734792,0.646507536716787,-1.00880936246571,0.0277233929307344,0.831114089826902
560,9,-0.901377053504491,-0.897706277370114,0.636409811884773,-0.172632181806921,-0.270411165397614,0.822832023496607
561,10,-0.65298549521045,-0.749034604990146,0.69505514520856,0.85015111875496,-0.308820864189974,0.843838981940159
562,8,-0.673969177220007,-0.727137752191376,0.610113624080419,0.0834095740540316,-0.739703753887841,0.80950713436692
563,11,-0.748217862089861,-0.131389196520411,0.607481117932726,0.367820007899968,-0.438762568187846,0.803024555867931
564,15,0.196902757894196,0.753576341824759,0.628041928026637,0.277954988072494,0.406743520249292,0.849472912294498
565,13,0.587447445551712,0.372047989427534,0.614963123895389,-0.365441928420415,-0.0568367841700263,0.83109503109581
566,8,-1.56178660795343,-1.42680441990573,0.664302491364688,1.19595754052715,-0.178696533496675,0.8654560073167
567,9,-1.76313919183807,-0.966859936718391,0.630038922258539,0.00982852340842331,0.228853713105483,0.850562841814874
568,8,-0.635960524513648,-1.21703485341995,0.670324807540935,-1.59648884660121,-0.21482927204876,0.857888538939902
569,15,1.33681729244044,0.827492025940401,0.622013367615955,0.886096283900468,0.392157668712782,0.850574013835384
570,9,-1.75780061508307,-0.898057959088919,0.633771801408507,-1.09481397393171,-0.609658231852347,0.79204790979859
571,18,0.849936337461328,1.60181894944517,0.66232512297312,0.525281016555093,0.258484099855989,0.868969936511993
572,15,0.576748177310198,0.726091436057896,0.617856631164181,0.953958068220686,0.41193912798871,0.848580267756998
573,15,0.168599952712422,0.636240207202092,0.634555115890663,0.165329287126468,0.43026840113952,0.847784165030779
574,12,0.0246011717998848,0.127714329840096,0.613434592053886,0.166020698025092,0.536174255217491,0.84128326876929
575,17,0.930536153986564,1.04188890926125,0.6926831032349,0.523993501072328,0.353851050501619,0.857304829969485
576,14,0.981052819965417,0.648147459321975,0.616992110306164,0.431830159701871,-0.201827519841051,0.812986633528883
577,12,-0.357873301832511,-0.18278617188,0.652498322139515,-0.455822220225815,-0.439139330451491,0.828366848794456
578,18,1.9149632124471,1.77428392887251,0.675380706553209,-1.47057283399677,0.233429470217022,0.873513704789089
579,17,1.29793351883184,1.13177312753458,0.669493341776008,-1.5149959588116,0.336863177450307,0.858322266587842
580,11,-1.48686825738087,-0.23998618385417,0.649384648083096,-0.640291938587454,-0.406950957509049,0.808041775294263
581,13,0.849958006746693,0.232878584618079,0.635442280810215,0.193859858594587,0.513873028437551,0.843079395059986
582,11,0.0160423958216432,-0.357639778595323,0.624539032233353,0.129655851210936,0.640658420327172,0.842363753260314
583,10,-0.47329125468456,-0.353922421554568,0.60346086215252,-0.509277309622142,0.0879701980538167,0.810663755186712
584,11,0.413684001493118,-0.35232176029944,0.61861496466401,0.461380019289275,-0.420584073599813,0.810191525828519
585,14,-0.00987740981447739,0.288718822317505,0.654537849897304,0.301560900676097,0.502389431036426,0.844427218978495
586,14,0.500021752687353,0.52838612008343,0.645089229821773,0.449714433606459,-0.70239045204902,0.789881409587017
587,14,-0.163251986096664,0.420005447597798,0.657218824634204,-1.25232932822857,-1.09172204644486,0.778855774996166
588,9,-1.23286662429963,-0.90126363757237,0.641192096440824,0.391108226220253,0.215305704519051,0.848750324433564
589,6,-1.23940960198662,-1.53326429776414,0.662447200522002,-1.55811118624173,-0.753851960422406,0.80200587668581
590,13,0.521108746355157,0.220387601434586,0.649307925565469,0.930246339449922,0.516645025596052,0.843676530240707
591,11,-0.406056097789441,-0.178844267980356,0.671925790088578,-0.438629645842852,-1.23710834798149,0.778483484404626
592,14,1.01662782221583,0.531543160346513,0.644501727472283,-0.493798281151217,-0.168291274734799,0.813841927172926
593,7,-1.20518128273163,-1.04287221579484,0.610232057834331,-0.241811151713585,-0.232044778946649,0.825254457071511
594,13,0.235397155409647,0.0109436043614075,0.637872686323682,-1.3966865939276,0.561433328392055,0.84203485515411
595,13,-0.0126994524553261,0.235961541620783,0.631740264096326,-0.172742314806378,-0.10140895724647,0.818476185953404
596,15,0.629106607078865,0.747076638247655,0.637344498566872,-0.274429584778579,0.40825841315764,0.849725808779497
597,13,0.556868112073173,0.297616353745032,0.631900534424774,-0.380597236467182,-0.586568447227804,0.797662486495068
598,16,-0.148198715854295,0.972231213025039,0.657677807021059,-0.453736377142627,0.365617478241616,0.854672077340491
599,12,0.0186454114167778,-0.0146813482487445,0.615695463619783,-0.0989164118376747,-0.0103207990749883,0.80947880791286
600,12,0.397983541970664,0.0604816902607161,0.619933613100073,0.40884369213716,-0.00299910688734973,0.828452439673882
601,10,-0.625815526154959,-0.525669093334114,0.652803765678513,-1.04771407407471,-0.742709611056231,0.791610762524897
602,6,-1.74571566206283,-1.77810328198152,0.662090231642332,-1.61660408925638,-0.677857547762676,0.80840259213563
603,6,-2.1702863299801,-1.53486416917196,0.661430499642875,0.520960845706155,-0.426437419412084,0.81774075196422
604,12,0.124345117711513,-0.447569858755366,0.682500702055421,-1.70442420527107,-0.824681424081856,0.809943070310253
605,13,0.29529333259287,0.179815718400182,0.633177361126976,-0.966023312174234,-0.0112134005312365,0.832623094721574
606,14,0.762641040902523,0.419139577758626,0.63617747861491,-1.11461481027677,-0.652306675629078,0.80502940938298
607,7,-1.82908329979399,-1.41066597574281,0.637742769172148,0.0169228798922756,-0.0955954689945028,0.840395953931684
608,13,0.66322158695825,0.0833800743919677,0.650920863979317,0.492495975307663,-0.0389691981643755,0.812227846555706
609,14,-0.0102941028149811,0.470610562454107,0.652833317148474,-0.547622184093801,-0.150802361858605,0.813983476266782
610,12,0.331687486764598,-0.0157511446701253,0.594909252570226,0.843101335983113,-0.00986083220733774,0.807860905717257
611,13,0.0423744700692093,0.0600988879424976,0.673736461126364,0.0855605912613775,-0.0323012215102491,0.81413180578087
612,8,-0.876424306570059,-0.730550168686375,0.623197491659629,-1.36731243614861,-0.684714266834547,0.805397737111904
613,9,-0.93394691133835,-0.471939553215521,0.612052836164534,-1.43641656771932,-0.758093597576204,0.78150373903859
614,11,1.35902065009621,-0.146524931991317,0.63993999997483,-1.45760743440135,-0.447867530070927,0.826900568592094
615,15,0.0460748351086868,0.820903041026113,0.639907209131939,0.387386327266559,-0.162913457859101,0.834755114924808
616,12,0.154857031759832,0.0728887883685516,0.643059896826955,-1.20521083510899,-0.00635435996177763,0.829798720907516
617,8,-0.191880806158097,-1.20828776666078,0.671377509410976,-0.915924043391599,-0.608884471310299,0.824128030148513
618,11,-0.414442748383968,-0.51905201852993,0.643548275820674,0.0570814959921085,0.133832097760946,0.838081658687839
619,13,-0.205124748241029,0.0940866806499116,0.633134804282094,1.15638929631294,0.543564014488316,0.842079358782814
620,14,-0.531229242947031,0.539624961966286,0.633093863231768,0.109067116001472,-0.121237938792607,0.829023280971851
621,14,0.0943756249023662,0.511687913838379,0.653567367536043,0.509956070376154,-0.0901189493042311,0.833569608433207
622,13,-0.898227486797547,0.132282034864562,0.638088463626245,0.829616475800969,0.535328872967979,0.842543559980526
623,11,-1.06082320070123,-0.540021555795665,0.63786999184495,1.1847726219454,0.139890694930649,0.815842157044431
624,12,0.515158972344485,0.148654181856768,0.638289187950653,-0.865720091787516,-0.538577068945517,0.798848184685913
625,10,-0.342556380104366,-0.457384049754732,0.598497982153054,-0.655968403136356,0.662209756859271,0.841959131759449
626,13,-0.0935951796281493,0.105512540539443,0.638653959183225,-0.232179755267116,0.541064846273272,0.842434731499896
627,13,0.357964392779018,0.141050187492045,0.617964425336685,0.587975053912441,0.533355427463619,0.841575292133182
628,12,-0.378420341708528,-0.0735310941641079,0.63017232209877,2.17136896342663,0.579491573489828,0.84154527459323
629,18,1.90336216406631,1.40530419023451,0.689263441481707,1.5369223682618,0.290671562056312,0.86497398627593
630,13,-0.0992100095575389,0.377487931320781,0.641116481569583,-1.12231119759415,-0.597539947293369,0.802052383290253
631,7,-0.886395830897247,-1.14970725808749,0.653299375033668,0.712328784450851,-0.22616638042942,0.854938759132498
632,13,0.896164093778735,0.383118785963287,0.631276216594732,1.41847610864091,-0.0827124932909773,0.828413206106861
633,4,-2.86246467563566,-2.3440127712236,0.680321152319353,-2.12672338356253,-0.353026935944106,0.854874697777173
634,13,-0.945373384017051,-0.155428149042051,0.67496548543653,-0.645100837389568,-0.479521925038472,0.81197918733401
635,14,0.389604400042541,0.498995866835855,0.626146611771473,0.436090821228436,0.45802111478225,0.845461222678353
636,15,0.694605208744084,0.459255590884613,0.661814936250566,-1.25424291444118,-0.14740202333694,0.814584171067102
637,9,-1.40017248172507,-0.751713960793975,0.648218108086394,-0.0438774422440525,-0.660311650946977,0.790443832615511
638,18,1.54314718014684,1.73457230335241,0.672056944141269,0.761206804702609,0.239031501142799,0.872461768033892
639,9,-1.15354298723758,-0.746244494519207,0.616185344088108,0.136760046179189,0.197131814538029,0.818043249288419
640,9,0.24529964022626,-0.757546437768491,0.671348690525298,0.0880817158846989,-0.305783635794563,0.843051367577626
641,14,0.717556080194981,0.541622215564751,0.628257451758756,0.0419156395357086,0.449321974006137,0.846130525669099
642,12,-0.836016869408086,-0.345009143797661,0.663789707996768,0.396248358587708,-0.383037494583793,0.806272229881832
643,11,0.366264485835253,-0.155122501617738,0.63359268633458,-0.142129584126064,-0.867409157254309,0.795325524358633
644,13,0.506936851618286,0.344823672624051,0.609142758569595,1.43743045942088,-0.114928068819018,0.809698732703753
645,15,-0.127602937394122,0.459671476203822,0.647329978026079,0.255847151028205,-0.147645729942842,0.813430429119947
646,10,-1.84903999967214,-0.426375096201878,0.638597258740896,-0.918668150015752,-0.775261482451848,0.783744049254879
647,15,0.657967703886638,0.803594300797292,0.618307191898934,0.117457428796078,0.396709245987224,0.849989396667069
648,11,-0.594643393672151,-0.277558154637683,0.656168807145419,-2.86934592954829,-0.827969311677741,0.799348517838983
649,10,-0.578042410382251,-0.36345341103638,0.618335599215708,-0.105626174714169,0.114427988557666,0.838612112380575
650,11,-0.419968119629225,-0.223596213787879,0.632356585953205,-0.771767598078607,-0.42832424126276,0.827971318294468
